Number of samples:   11392
Sample interval:     0.01 seconds
Total sampling time: 113.92 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "repl-thread" RUNNING {1008AD1BC3}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 563      2   0.0    199   1.7  10639  93.4        -  SB-C::GENERATE-OPTIONAL-DEFAULT-ENTRY
 564      2   0.0     99   0.9  10641  93.4        -  SB-C::IR1-CONVERT-BOUND-CAST
 565      2   0.0     94   0.8  10643  93.4        -  (FLET "WITHOUT-INTERRUPTS-BODY-29" :IN SB-THREAD::CALL-WITH-RECURSIVE-LOCK)
 566      2   0.0     85   0.7  10645  93.4        -  (SB-PCL::FAST-METHOD CHANGE-CLASS (STANDARD-OBJECT STANDARD-CLASS))
 567      2   0.0     75   0.7  10647  93.5        -  SB-REGALLOC::PACK-TN
 568      2   0.0     73   0.6  10649  93.5        -  SB-C::DELETE-BLOCK
 569      2   0.0     71   0.6  10651  93.5        -  SB-C::CONVERT-MORE-ENTRY
 570      2   0.0     57   0.5  10653  93.5        -  SB-C::CAREFUL-EXPAND-MACRO
 571      2   0.0     55   0.5  10655  93.5        -  QVM:MAGICL-MATRIX-TO-QUANTUM-OPERATOR
 572      2   0.0     51   0.4  10657  93.5        -  SB-KERNEL:%PUTHASH
 573      2   0.0     43   0.4  10659  93.6        -  (SB-PCL::EMF UPDATE-INSTANCE-FOR-DIFFERENT-CLASS)
 574      2   0.0     43   0.4  10661  93.6        -  COERCE
 575      2   0.0     41   0.4  10663  93.6        -  SB-C::UPDATE-BLOCK-IN
 576      2   0.0     41   0.4  10665  93.6        -  SB-C::IR1-FINALIZE
 577      2   0.0     40   0.4  10667  93.6        -  SB-C::FIND-DFO
 578      2   0.0     38   0.3  10669  93.7        -  SB-IMPL::GROW-HASH-TABLE
 579      2   0.0     38   0.3  10671  93.7        -  (SB-PCL::FAST-METHOD (SETF TREF) (T MATRIX))
 580      2   0.0     35   0.3  10673  93.7        -  SB-C::DELETE-FILTER
 581      2   0.0     31   0.3  10675  93.7        -  (FLET SB-C::CHECK-NAME :IN SB-INT:CHECK-LAMBDA-LIST-NAMES)
 582      2   0.0     30   0.3  10677  93.7        -  SB-C::CONSET-ADD-CONSTRAINT-TO-EQL
 583      2   0.0     30   0.3  10679  93.7        -  SB-C::ANNOTATE-1-VALUE-LVAR
 584      2   0.0     30   0.3  10681  93.8        -  SB-C::IR1-CONVERT-%%ALLOCATE-CLOSURES
 585      2   0.0     29   0.3  10683  93.8        -  SB-C::CONVERT-MV-BIND-TO-LET
 586      2   0.0     28   0.2  10685  93.8        -  (SB-PCL::FAST-METHOD UPDATE-INSTANCE-FOR-DIFFERENT-CLASS (STANDARD-OBJECT STANDARD-OBJECT))
 587      2   0.0     25   0.2  10687  93.8        -  SB-REGALLOC::PACK-COLORED
 588      2   0.0     23   0.2  10689  93.8        -  (FLET SB-C::BODY-FUN :IN SB-C::CONSET-ADD-CONSTRAINT-TO-EQL)
 589      2   0.0     22   0.2  10691  93.8        -  SB-C::NOTE-BLOCK-DELETION
 590      2   0.0     21   0.2  10693  93.9        -  SB-C::LIFETIME-PRE-PASS
 591      2   0.0     20   0.2  10695  93.9        -  QVM::MAP-COMPLEMENT
 592      2   0.0     20   0.2  10697  93.9        -  SB-C::ARRAY-CALL-TYPE-DERIVER
 593      2   0.0     19   0.2  10699  93.9        -  SB-KERNEL::HIERARCHICAL-INTERSECTION2
 594      2   0.0     17   0.1  10701  93.9        -  FORMAT
 595      2   0.0     16   0.1  10703  94.0        -  (SB-PCL::FAST-METHOD MAKE-TENSOR (T T T))
 596      2   0.0     14   0.1  10705  94.0        -  SB-C::COMBINATION-FUN-SOURCE-NAME
 597      2   0.0     14   0.1  10707  94.0        -  SB-C::FTYPE-FROM-FDEFN
 598      2   0.0     14   0.1  10709  94.0        -  SB-KERNEL::PARSE-ARGS-TYPES
 599      2   0.0     14   0.1  10711  94.0        -  SB-C::EXTRACT-LETISH-VARS
 600      2   0.0     14   0.1  10713  94.0        -  SUBTYPEP
 601      2   0.0     12   0.1  10715  94.1        -  SB-IMPL::%CHECK-DEPRECATED-TYPE
 602      2   0.0     12   0.1  10717  94.1        -  SB-C::INITIALIZE-IR2-BLOCKS-FLOW-INFO
 603      2   0.0     11   0.1  10719  94.1        -  REPLACE
 604      2   0.0     11   0.1  10721  94.1        -  SB-REGALLOC::PACK-WIRED-TN
 605      2   0.0     11   0.1  10723  94.1        -  SB-C::SUB-FIND-SOURCE-PATHS
 606      2   0.0     11   0.1  10725  94.1        -  SB-INT:DEPRECATED-THING-P
 607      2   0.0     10   0.1  10727  94.2        -  SB-C::COVERAGE-MARK-LOWERING-PASS
 608      2   0.0     10   0.1  10729  94.2        -  (FLET SB-X86-64-ASM::EMIT* :IN "SYS:SRC;COMPILER;X86-64;INSTS.LISP")
 609      2   0.0     10   0.1  10731  94.2        -  SB-C::CONTROL-ANALYZE-BLOCK
 610      2   0.0     10   0.1  10733  94.2        -  SB-C::INTERVAL-ADD
 611      2   0.0     10   0.1  10735  94.2        -  SB-C::COERCE-SOME-OPERANDS
 612      2   0.0      9   0.1  10737  94.3        -  (FLET SB-C::DO-1-USE :IN SB-C::SUBSTITUTE-LVAR-USES)
 613      2   0.0      9   0.1  10739  94.3        -  (MACRO-FUNCTION MULTIPLE-VALUE-BIND)
 614      2   0.0      9   0.1  10741  94.3        -  SB-IMPL::COLLECT-SETF-TEMPS
 615      2   0.0      8   0.1  10743  94.3        -  SB-C::%ADD-LAMBDA-VARS-TO-CLOSURES
 616      2   0.0      8   0.1  10745  94.3        -  SB-C::ASSERT-ARRAY-INDEX-LVAR-TYPE
 617      2   0.0      7   0.1  10747  94.3        -  (SB-C:DEFTRANSFORM SB-KERNEL:DATA-VECTOR-SET-WITH-OFFSET)
 618      2   0.0      7   0.1  10749  94.4        -  (LABELS SB-C::REMOVE-WRITTEN-TNS :IN SB-C::OPTIMIZE-CONSTANT-LOADS)
 619      2   0.0      7   0.1  10751  94.4        -  SB-ASSEM::COMPRESS-OUTPUT
 620      2   0.0      6   0.1  10753  94.4        -  QVM:FORCE-MEASUREMENT
 621      2   0.0      6   0.1  10755  94.4        -  CL-QUIL::DOUBLE~
 622      2   0.0      6   0.1  10757  94.4        -  SB-C::REOPTIMIZE-CALL
 623      2   0.0      6   0.1  10759  94.4        -  SB-C::LOGAND-DERIVE-TYPE-AUX
 624      2   0.0      6   0.1  10761  94.5        -  SB-C::FIND-GLOBAL-FUN
 625      2   0.0      5   0.0  10763  94.5        -  SB-KERNEL:%DPB
 626      2   0.0      5   0.0  10765  94.5        -  SB-C::IR1-CONVERT-GO
 627      2   0.0      5   0.0  10767  94.5        -  (LAMBDA (#:WAVEFUNCTION719) :IN "/Users/cscott/.cache/common-lisp/sbcl-1.5.6.106-69e90d3fc-macosx-x64/Users/cscott/code/lisp/qvm/src/apply-gate.fasl")
 628      2   0.0      5   0.0  10769  94.5        -  SB-C::DEFINED-FUN-FUNCTIONAL
 629      2   0.0      5   0.0  10771  94.5        -  SB-C::FLUSH-COMBINATION
 630      2   0.0      5   0.0  10773  94.6        -  SB-C::FLUSHABLE-COMBINATION-ARGS-P
 631      2   0.0      5   0.0  10775  94.6        -  (LAMBDA (SB-C::CONSTRAINT) :IN SB-C::INHERIT-CONSTRAINTS)
 632      2   0.0      5   0.0  10777  94.6        -  (FLET SB-C::BODY-FUN :IN SB-C::INHERIT-CONSTRAINTS)
 633      2   0.0      4   0.0  10779  94.6        -  SB-C::MOVE-LVAR-RESULT
 634      2   0.0      4   0.0  10781  94.6        -  QVM:MAKE-MATRIX
 635      2   0.0      4   0.0  10783  94.7        -  SB-IMPL::%MAKE-HASH-TABLE
 636      2   0.0      4   0.0  10785  94.7        -  SB-VM::EXTEND-VECTOR
 637      2   0.0      4   0.0  10787  94.7        -  (FLET "WITH-PINNED-OBJECTS-THUNK76" :IN BLAS:%ZGEMM)
 638      2   0.0      4   0.0  10789  94.7        -  SB-C::GET-NODE-PHYSENV
 639      2   0.0      4   0.0  10791  94.7        -  SB-C::LVAR-RESULT-TNS
 640      2   0.0      4   0.0  10793  94.7        -  SB-C::IR2-OPTIMIZE-JUMPS
 641      2   0.0      4   0.0  10795  94.8        -  SB-C::LVAR-CONSERVATIVE-TYPE
 642      2   0.0      4   0.0  10797  94.8        -  SB-C::CUT-TO-WIDTH
 643      2   0.0      4   0.0  10799  94.8        -  (SB-PCL::FAST-METHOD QVM:TRANSITION (QVM:PURE-STATE-QVM CL-QUIL:RESET))
 644      2   0.0      3   0.0  10801  94.8        -  (SB-PCL::FAST-METHOD ALLOCATE-INSTANCE (STANDARD-CLASS))
 645      2   0.0      3   0.0  10803  94.8        -  SB-BIGNUM:BIGNUM-TRUNCATE
 646      2   0.0      3   0.0  10805  94.8        -  SB-C::FIND-FREE-VAR
 647      2   0.0      3   0.0  10807  94.9        -  (FLET SB-C::ADD-INFO :IN SB-C::MAKE-LAMBDA-VARS)
 648      2   0.0      3   0.0  10809  94.9        -  SB-C::FINISH-IR2-BLOCK
 649      2   0.0      3   0.0  10811  94.9        -  (SB-C:DEFTRANSFORM *)
 650      2   0.0      3   0.0  10813  94.9        -  SB-REGALLOC::INIT-LIVE-TNS
 651      2   0.0      2   0.0  10815  94.9        -  "foreign function __syscall"
 652      2   0.0      2   0.0  10817  95.0        -  (FLET "INSERT3" :IN QVM:APPLY-OPERATOR)
 653      2   0.0      2   0.0  10819  95.0        -  SB-PCL::%SWAP-WRAPPERS-AND-SLOTS
 654      2   0.0      2   0.0  10821  95.0        -  SB-PCL::FIND-CTOR
 655      2   0.0      2   0.0  10823  95.0        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.))
 656      2   0.0      2   0.0  10825  95.0        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 657      2   0.0      2   0.0  10827  95.0        -  QVM::MATMUL2
 658      2   0.0      2   0.0  10829  95.1        -  CLASS-OF
 659      2   0.0      2   0.0  10831  95.1        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1.) :IN "SYS:SRC;PCL;BRAID.LISP")
 660      2   0.0      2   0.0  10833  95.1        -  SB-PCL::FIND-CLASS-FROM-CELL
 661      2   0.0      2   0.0  10835  95.1        -  QVM::ASSERT-IN-BOUNDS
 662      2   0.0      2   0.0  10837  95.1        -  (SB-PCL::EMF MAKE-TENSOR)
 663      2   0.0      2   0.0  10839  95.1        -  (FLET "WRAPPER3" :IN VALID-INDEX-P)
 664      2   0.0      2   0.0  10841  95.2        -  (LAMBDA (SB-PCL::.ARG0. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.) :IN "SYS:SRC;PCL;DLISP3.LISP")
 665      2   0.0      2   0.0  10843  95.2        -  SB-KERNEL:%DOUBLE-FLOAT
 666      2   0.0      2   0.0  10845  95.2        -  LPARALLEL.SPIN-QUEUE:PUSH-SPIN-QUEUE
 667      2   0.0      2   0.0  10847  95.2        -  SB-ASSEM::EMIT-ANNOTATION
 668      2   0.0      2   0.0  10849  95.2        -  SB-PCL::%MAKE-STANDARD-INSTANCE
 669      2   0.0      2   0.0  10851  95.3        -  SB-THREAD:MAKE-MUTEX
 670      2   0.0      2   0.0  10853  95.3        -  SB-VM::COPY-VECTOR-DATA
 671      2   0.0      2   0.0  10855  95.3        -  SB-C::%CONSET-GROW
 672      2   0.0      2   0.0  10857  95.3        -  SB-C::IR1-CONVERT-QUOTE
 673      2   0.0      2   0.0  10859  95.3        -  SB-KERNEL:%ASSOC
 674      2   0.0      2   0.0  10861  95.3        -  (FLET SB-C::DO-1-USE :IN SB-C::UPDATE-LVAR-DEPENDENCIES)
 675      2   0.0      2   0.0  10863  95.4        -  (LABELS SB-C::DEFAULTP :IN SB-INT:PARSE-LAMBDA-LIST)
 676      2   0.0      2   0.0  10865  95.4        -  SB-C::CONSTRAINT-PROPAGATE-IF
 677      2   0.0      2   0.0  10867  95.4        -  SB-C::DECLARATIONS-SUPPRESS-LET-CONVERSION-P
 678      2   0.0      2   0.0  10869  95.4        -  REMHASH
 679      2   0.0      2   0.0  10871  95.4        -  SB-IMPL::LIST-NREVERSE
 680      2   0.0      2   0.0  10873  95.4        -  SB-KERNEL:%MEMBER-TEST
 681      2   0.0      2   0.0  10875  95.5        -  SB-C::FIND-IN-PHYSENV
 682      2   0.0      2   0.0  10877  95.5        -  LOGBITP
 683      2   0.0      2   0.0  10879  95.5        -  SB-ASSEM:LABEL-POSITION
 684      2   0.0      2   0.0  10881  95.5        -  SB-C::MAKE-DEFINED-FUN
 685      2   0.0      2   0.0  10883  95.5        -  GETF
 686      2   0.0      2   0.0  10885  95.5        -  SB-INT:PARSE-OPTIONAL-ARG-SPEC
 687      2   0.0      2   0.0  10887  95.6        -  SB-C::ASH-DERIVE-TYPE-OPTIMIZER
 688      2   0.0      2   0.0  10889  95.6        -  SB-ASSEM::INSTRUCTION-HOOKS
 689      2   0.0      2   0.0  10891  95.6        -  SB-C::MAKE-ENTRY-INFO
 690      2   0.0      2   0.0  10893  95.6        -  SB-C::MAKE-ARG-INFO
 691      2   0.0      2   0.0  10895  95.6        -  SB-REGALLOC::VERTEX-SPILL-COST
 692      2   0.0      2   0.0  10897  95.7        -  SB-C:MOVE
 693      2   0.0      2   0.0  10899  95.7        -  (SB-C:DEFTRANSFORM COMMON-LISP:+)
 694      2   0.0      2   0.0  10901  95.7        -  SB-C::SIMPLIFY-SOURCE-PATH-FORM
 695      2   0.0      2   0.0  10903  95.7        -  SB-KERNEL:%LDB
 696      2   0.0      2   0.0  10905  95.7        -  SB-C::GIVE-UP-IR1-TRANSFORM
 697      2   0.0      2   0.0  10907  95.7        -  SB-C::DEBUG-SOURCE-FOR-INFO
 698      2   0.0      2   0.0  10909  95.8        -  (FLET SB-C::ADD-COSTS :IN SB-C::ADD-REPRESENTATION-COSTS)
 699      2   0.0      2   0.0  10911  95.8        -  NSUBST
 700      2   0.0      2   0.0  10913  95.8        -  SB-C::COMBINATION-LAMBDA
 701      2   0.0      2   0.0  10915  95.8        -  SB-C::CONSTANT-SPECIAL-FORM-P
 702      2   0.0      2   0.0  10917  95.8        -  SB-REGALLOC::BLOCK-GTNS
 703      2   0.0      2   0.0  10919  95.8        -  SB-C::LOGXOR-DERIVE-TYPE-OPTIMIZER
 704      2   0.0      2   0.0  10921  95.9        -  SB-C::MAKE-CONSTANT
 705      2   0.0      2   0.0  10923  95.9        -  SB-REGALLOC::FIND-SINGLE-WRITER
 706      2   0.0      2   0.0  10925  95.9        -  SB-C::DEPART-FROM-TAIL-SET
 707      2   0.0      2   0.0  10927  95.9        -  SB-C::MAKE-IF
 708      2   0.0      2   0.0  10929  95.9        -  GET-INTERNAL-REAL-TIME
 709      2   0.0      2   0.0  10931  96.0        -  SUBSETP
 710      2   0.0      2   0.0  10933  96.0        -  SB-KERNEL:%MAKE-SYMBOL
 711      2   0.0      2   0.0  10935  96.0        -  SB-C::DELETE-TN-REF
 712      2   0.0      2   0.0  10937  96.0        -  SB-C::INTERNAL-NAME-P
 713      2   0.0      2   0.0  10939  96.0        -  (FLET SB-REGALLOC::VOP-DEPTH-COST :IN SB-REGALLOC::ASSIGN-TN-COSTS)
 714      2   0.0      2   0.0  10941  96.0        -  SB-VM::TN-REG
 715      2   0.0      2   0.0  10943  96.1        -  SB-KERNEL:MAKE-ARRAY-TYPE
 716      2   0.0      2   0.0  10945  96.1        -  (LABELS SB-IMPL::GEN-LET* :IN "SYS:SRC;CODE;SETF.LISP")
 717      2   0.0      2   0.0  10947  96.1        -  SB-C::MERGE-TAIL-SETS
 718      2   0.0      2   0.0  10949  96.1        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;CONSTRAINT.LISP")
 719      2   0.0      2   0.0  10951  96.1        -  (FLET SB-C::BODY-FUN :IN SB-C::CONSTRAINT-PROPAGATE-IN-BLOCK)
 720      1   0.0   8539  75.0  10952  96.1        -  SB-C:COMPILE-IN-LEXENV
 721      1   0.0   1507  13.2  10953  96.1        -  (SB-PCL::FAST-METHOD QVM::COMPILE-INSTRUCTION (T CL-QUIL:GATE-APPLICATION))
 722      1   0.0   1275  11.2  10954  96.2        -  SB-REGALLOC::ITERATE-COLOR
 723      1   0.0    789   6.9  10955  96.2        -  SB-C::CONSTRAINT-PROPAGATE
 724      1   0.0    507   4.5  10956  96.2        -  SB-C::IR1-CONVERT-BLOCK
 725      1   0.0    494   4.3  10957  96.2        -  SB-C::IR1-CONVERT-LET*
 726      1   0.0    477   4.2  10958  96.2        -  (LAMBDA (SB-C::NEXT SB-C::RESULT SB-C::POST-BINDING-LEXENV) :IN SB-C::IR1-CONVERT-LET)
 727      1   0.0    287   2.5  10959  96.2        -  SB-C::MAYBE-EXPAND-LOCAL-INLINE
 728      1   0.0    253   2.2  10960  96.2        -  SB-C::IR1-CONVERT-HAIRY-LAMBDA
 729      1   0.0    225   2.0  10961  96.2        -  SB-C::IR1-CONVERT-PROGN
 730      1   0.0    199   1.7  10962  96.2        -  SB-C::IR1-CONVERT-HAIRY-ARGS
 731      1   0.0    146   1.3  10963  96.2        -  (SB-PCL::FAST-METHOD QVM:APPLY-GATE (CL-QUIL:PERMUTATION-GATE T T))
 732      1   0.0    130   1.1  10964  96.2        -  SB-C::COPY-PROPAGATE
 733      1   0.0    115   1.0  10965  96.3        -  (SB-PCL::FAST-METHOD CL-QUIL:GATE-MATRIX (CL-QUIL:PERMUTATION-GATE))
 734      1   0.0     73   0.6  10966  96.3        -  SB-C::FIND-TEMPLATE-FOR-LTN-POLICY
 735      1   0.0     70   0.6  10967  96.3        -  SB-C::PROPAGATE-FROM-SETS
 736      1   0.0     64   0.6  10968  96.3        -  (FLET SB-C::PROCESS-IT :IN SB-C::PROCESS-DECLS)
 737      1   0.0     63   0.6  10969  96.3        -  SB-REGALLOC::SELECT-LOCATION
 738      1   0.0     58   0.5  10970  96.3        -  SB-C::MAYBE-ADD-EQL-VAR-LVAR-CONSTRAINT
 739      1   0.0     55   0.5  10971  96.3        -  SB-KERNEL:TYPE-APPROX-INTERSECTION2
 740      1   0.0     54   0.5  10972  96.3        -  SB-C::PROCESS-1-DECL
 741      1   0.0     53   0.5  10973  96.3        -  SB-C::SELECT-REPRESENTATIONS
 742      1   0.0     52   0.5  10974  96.3        -  SB-C::IR1-OPTIMIZE-SET
 743      1   0.0     46   0.4  10975  96.3        -  (LAMBDA (CL-QUIL.CLIFFORD::X) :IN CL-QUIL.CLIFFORD::GLOBAL-PHASE~)
 744      1   0.0     43   0.4  10976  96.3        -  SB-KERNEL:VALUES-SPECIFIER-TYPE
 745      1   0.0     42   0.4  10977  96.4        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;IR1UTIL.LISP")
 746      1   0.0     41   0.4  10978  96.4        -  CONST
 747      1   0.0     36   0.3  10979  96.4        -  SB-REGALLOC::OPTIMIZED-EMIT-SAVES-BLOCK
 748      1   0.0     35   0.3  10980  96.4        -  SB-C::IR1-CONVERT-LOCALLY
 749      1   0.0     30   0.3  10981  96.4        -  SB-C::IR1-OPTIMIZE-MV-COMBINATION
 750      1   0.0     25   0.2  10982  96.4        -  GENSYM
 751      1   0.0     25   0.2  10983  96.4        -  SB-C::ADD-TEST-CONSTRAINTS
 752      1   0.0     25   0.2  10984  96.4        -  SB-C::IR2-CONVERT-TEMPLATE
 753      1   0.0     24   0.2  10985  96.4        -  (LABELS SB-IMPL::RECURSE :IN SB-IMPL::%SYMBOL-NAMEIFY)
 754      1   0.0     24   0.2  10986  96.4        -  SB-C::REGISTER-CONSTRAINT
 755      1   0.0     24   0.2  10987  96.4        -  SB-KERNEL::UNION-UNPARSE-TYPE-METHOD
 756      1   0.0     21   0.2  10988  96.5        -  SB-LOOP::LOOP-TRANSLATE
 757      1   0.0     21   0.2  10989  96.5        -  SB-C::IR1-OPTIMIZE-IF
 758      1   0.0     21   0.2  10990  96.5        -  (LAMBDA NIL :IN CL-QUIL::LINE-LEXER)
 759      1   0.0     19   0.2  10991  96.5        -  SB-LOOP::LOOP-HACK-ITERATION
 760      1   0.0     19   0.2  10992  96.5        -  SB-C::EXPAND-COMPILER-MACRO
 761      1   0.0     18   0.2  10993  96.5        -  SB-C::EMIT-MOVE
 762      1   0.0     18   0.2  10994  96.5        -  SB-THREAD::CALL-WITH-RECURSIVE-SYSTEM-LOCK
 763      1   0.0     18   0.2  10995  96.5        -  SB-C::FIND-COMPILER-MACRO
 764      1   0.0     16   0.1  10996  96.5        -  (LABELS SB-C::CUT-LVAR :IN SB-C::CUT-TO-WIDTH)
 765      1   0.0     15   0.1  10997  96.5        -  SB-C::%CONSTANTP
 766      1   0.0     14   0.1  10998  96.5        -  SB-C::INHERIT-CONSTRAINTS
 767      1   0.0     13   0.1  10999  96.6        -  (SB-PCL::FAST-METHOD CL-PPCRE:SCAN (FUNCTION T))
 768      1   0.0     13   0.1  11000  96.6        -  (SB-PCL::FAST-METHOD QVM:MEASURE (QVM:PURE-STATE-QVM T))
 769      1   0.0     13   0.1  11001  96.6        -  SB-VM::%FLOATING-POINT-MODES-SETTER
 770      1   0.0     13   0.1  11002  96.6        -  SB-C::TYPE-NEEDS-CONSERVATION-P
 771      1   0.0     13   0.1  11003  96.6        -  SB-KERNEL::PARSE-<VALUES>
 772      1   0.0     13   0.1  11004  96.6        -  SB-KERNEL::SIMPLIFY-UNIONS
 773      1   0.0     13   0.1  11005  96.6        -  (SB-PCL::FAST-METHOD QVM:TRANSITION (QVM:PURE-STATE-QVM QVM::COMPILED-GATE-APPLICATION))
 774      1   0.0     12   0.1  11006  96.6        -  SB-C::*-DERIVE-TYPE-AUX
 775      1   0.0     12   0.1  11007  96.6        -  SB-LOOP::LOOP-DO-FOR
 776      1   0.0     12   0.1  11008  96.6        -  CL-QUIL::KQ-GATE-ON-LINES
 777      1   0.0     11   0.1  11009  96.6        -  SB-C:PRIMITIVE-TYPE-OR-LOSE
 778      1   0.0     11   0.1  11010  96.6        -  SB-C::LTN-ANNOTATE-CAST
 779      1   0.0     11   0.1  11011  96.7        -  (FLET SB-C::FROB :IN SB-C::DELETE-OPTIONAL-DISPATCH)
 780      1   0.0     11   0.1  11012  96.7        -  SB-C::DEBUG-INFO-FOR-COMPONENT
 781      1   0.0     10   0.1  11013  96.7        -  SB-C::COPY-FLOW-ANALYSIS
 782      1   0.0     10   0.1  11014  96.7        -  SB-C::FLUSHABLE-COMBINATION-P
 783      1   0.0     10   0.1  11015  96.7        -  (SB-PCL::FAST-METHOD QVM:APPLY-GATE (CL-QUIL:SIMPLE-GATE T T))
 784      1   0.0      9   0.1  11016  96.7        -  VECTOR-PUSH-EXTEND
 785      1   0.0      9   0.1  11017  96.7        -  SB-INT:MAKE-GENSYM-LIST
 786      1   0.0      9   0.1  11018  96.7        -  (SB-C:DEFTRANSFORM SB-KERNEL:DATA-VECTOR-REF-WITH-OFFSET)
 787      1   0.0      9   0.1  11019  96.7        -  SB-C::COMPUTE-1-DEBUG-FUN
 788      1   0.0      8   0.1  11020  96.7        -  SB-KERNEL::%SIGNAL
 789      1   0.0      8   0.1  11021  96.7        -  (LAMBDA (#:|theta|) :IN "/Users/cscott/.cache/common-lisp/sbcl-1.5.6.106-69e90d3fc-macosx-x64/Users/cscott/code/lisp/quilc/src/compilers/euler-compile.fasl")
 790      1   0.0      8   0.1  11022  96.8        -  SB-C::PRESERVE-SINGLE-USE-DEBUG-VAR-P
 791      1   0.0      8   0.1  11023  96.8        -  SB-C::INIT-VAR-CONSTRAINTS
 792      1   0.0      8   0.1  11024  96.8        -  SB-FORMAT::INTERPRET-DIRECTIVE-LIST
 793      1   0.0      8   0.1  11025  96.8        -  SB-C::EMIT-COERCE-VOP
 794      1   0.0      7   0.1  11026  96.8        -  SB-IMPL::PUTHASH/EQUAL
 795      1   0.0      7   0.1  11027  96.8        -  SB-ASSEM::%EMIT-SKIP
 796      1   0.0      7   0.1  11028  96.8        -  (LABELS SB-C::BLAST :IN SB-C::CLEAR-IR1-INFO)
 797      1   0.0      7   0.1  11029  96.8        -  SB-C::TENSION-IF-IF-1
 798      1   0.0      7   0.1  11030  96.8        -  SB-C::LVAR-VALUE
 799      1   0.0      7   0.1  11031  96.8        -  (FLET SB-C::PROCESS-VAR :IN SB-C::PROCESS-TYPE-DECL)
 800      1   0.0      7   0.1  11032  96.8        -  MAKE-ARRAY
 801      1   0.0      7   0.1  11033  96.8        -  MT19937::%RANDOM-INTEGER
 802      1   0.0      6   0.1  11034  96.9        -  SB-KERNEL:TYPE-DIFFERENCE
 803      1   0.0      6   0.1  11035  96.9        -  SB-C::RECORD-COMPONENT-XREFS
 804      1   0.0      6   0.1  11036  96.9        -  SB-C::ASSERT-NEW-VALUE-TYPE
 805      1   0.0      6   0.1  11037  96.9        -  SB-C::MAY-DELETE-BOUND-CAST
 806      1   0.0      6   0.1  11038  96.9        -  SB-C::VALUES-DERIVE-TYPE-OPTIMIZER
 807      1   0.0      6   0.1  11039  96.9        -  SB-C::ASSIGN-LAMBDA-VAR-TNS
 808      1   0.0      5   0.0  11040  96.9        -  SB-C::ENSURE-BLOCK-START
 809      1   0.0      5   0.0  11041  96.9        -  (SB-PCL::FAST-METHOD MAKE-INSTANCE (CLASS))
 810      1   0.0      5   0.0  11042  96.9        -  SB-PCL::CHECK-NEW-CLASS-NOT-METAOBJECT
 811      1   0.0      5   0.0  11043  96.9        -  QVM::CURRENT-INSTRUCTION
 812      1   0.0      5   0.0  11044  96.9        -  COUNT-IF
 813      1   0.0      5   0.0  11045  97.0        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;IR1OPT.LISP")
 814      1   0.0      5   0.0  11046  97.0        -  BLAS:%ZGEMM
 815      1   0.0      5   0.0  11047  97.0        -  SB-KERNEL::NUMBER-SIMPLE-=-TYPE-METHOD
 816      1   0.0      5   0.0  11048  97.0        -  SB-C::SIMPLE-ARRAY-STORAGE-VECTOR-TYPE
 817      1   0.0      5   0.0  11049  97.0        -  SB-IMPL::MERGE-LISTS*
 818      1   0.0      5   0.0  11050  97.0        -  (SB-C:DEFTRANSFORM (SETF AREF))
 819      1   0.0      5   0.0  11051  97.0        -  SB-C::FIND-LOWEST-COMMON-DOMINATOR
 820      1   0.0      5   0.0  11052  97.0        -  SB-KERNEL:TYPE/=
 821      1   0.0      5   0.0  11053  97.0        -  SB-C::COERCE-TO-SMALLEST-ELTYPE
 822      1   0.0      4   0.0  11054  97.0        -  SB-THREAD::%%WAIT-FOR
 823      1   0.0      4   0.0  11055  97.0        -  (FLET SB-C::ADD-BITS :IN SB-C:MAKE-SC+OFFSET)
 824      1   0.0      4   0.0  11056  97.1        -  SB-PCL::ENSURE-CACHED-CTOR
 825      1   0.0      4   0.0  11057  97.1        -  SB-C:MAKE-REPRESENTATION-TN
 826      1   0.0      4   0.0  11058  97.1        -  (SB-C:DEFTRANSFORM SB-KERNEL:CHECK-BOUND)
 827      1   0.0      4   0.0  11059  97.1        -  SB-C:REGISTER-INLINE-CONSTANT
 828      1   0.0      4   0.0  11060  97.1        -  SB-C::USE-GOOD-FOR-DX-P
 829      1   0.0      4   0.0  11061  97.1        -  SB-FORMAT::D-FORMAT-DIRECTIVE-INTERPRETER
 830      1   0.0      4   0.0  11062  97.1        -  SB-C::LOOP-ANALYZE
