Number of samples:   11203
Sample interval:     0.01 seconds
Total sampling time: 112.03 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "repl-thread" RUNNING {1008AD1BC3}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 834      1   0.0      6   0.1  10873  97.1        -  SB-C::PRECISE-ADD-COMPLEMENT-CONSTRAINTS
 835      1   0.0      6   0.1  10874  97.1        -  SB-C::MOVE-RESULTS-COERCED
 836      1   0.0      6   0.1  10875  97.1        -  SB-X86-64-ASM::EMIT-MOV
 837      1   0.0      6   0.1  10876  97.1        -  SB-FORMAT::D-FORMAT-DIRECTIVE-INTERPRETER
 838      1   0.0      6   0.1  10877  97.1        -  SB-C::CALL-WITH-BLOCK-EXTERNAL-FUNCTIONALS
 839      1   0.0      5   0.0  10878  97.1        -  (LAMBDA (#:WAVEFUNCTION719) :IN "/Users/cscott/.cache/common-lisp/sbcl-1.5.6.106-69e90d3fc-macosx-x64/Users/cscott/code/lisp/qvm/src/apply-gate.fasl")
 840      1   0.0      5   0.0  10879  97.1        -  SB-C::RECHECK-DYNAMIC-EXTENT-LVARS
 841      1   0.0      5   0.0  10880  97.1        -  SB-INT:MAP-XSET
 842      1   0.0      5   0.0  10881  97.1        -  SB-KERNEL:%ADJOIN-KEY
 843      1   0.0      5   0.0  10882  97.1        -  SB-LOOP::LOOP-DO-FOR
 844      1   0.0      5   0.0  10883  97.1        -  (LABELS SB-REGALLOC::TRY :IN SB-REGALLOC::SELECT-LOCATION)
 845      1   0.0      5   0.0  10884  97.2        -  (FLET SB-C::DO-1-USE :IN SB-C::SUBSTITUTE-LVAR-USES)
 846      1   0.0      4   0.0  10885  97.2        -  SB-PRETTY::MAKE-PRETTY-STREAM
 847      1   0.0      4   0.0  10886  97.2        -  (LABELS SB-C::MARK-2BLOCK :IN SB-C::DELETE-UNUSED-IR2-BLOCKS)
 848      1   0.0      4   0.0  10887  97.2        -  SB-C::CUT-TO-WIDTH
 849      1   0.0      4   0.0  10888  97.2        -  SB-C::NOTE-LEXICAL-BINDING
 850      1   0.0      4   0.0  10889  97.2        -  (FLET "WRAPPER6" :IN SB-C::NOTE-BLOCK-DELETION)
 851      1   0.0      4   0.0  10890  97.2        -  SB-KERNEL:CLASSOID-PROPER-NAME
 852      1   0.0      4   0.0  10891  97.2        -  (SB-C:DEFTRANSFORM ARRAY-DIMENSION)
 853      1   0.0      4   0.0  10892  97.2        -  (LABELS SB-C::HERE-P :IN SB-C::CLEAR-IR1-INFO)
 854      1   0.0      4   0.0  10893  97.2        -  (FLET "WRAPPER2" :IN SB-C::CONSTANT-FUNCTION-CALL-P)
 855      1   0.0      4   0.0  10894  97.2        -  (SB-PCL::FAST-METHOD QVM::RESET-QUANTUM-STATE (QVM:PURE-STATE-QVM))
 856      1   0.0      3   0.0  10895  97.3        -  SB-C::DFUN-FROM-FUN
 857      1   0.0      3   0.0  10896  97.3        -  SB-PCL::ALLOCATE-STANDARD-INSTANCE
 858      1   0.0      3   0.0  10897  97.3        -  SB-PCL::%SET-SLOT-VALUE-CHECKING-TYPE
 859      1   0.0      3   0.0  10898  97.3        -  SB-C:MAKE-SC+OFFSET
 860      1   0.0      3   0.0  10899  97.3        -  SB-INT:%MACROEXPAND-1
 861      1   0.0      3   0.0  10900  97.3        -  (SB-C:DEFTRANSFORM <)
 862      1   0.0      3   0.0  10901  97.3        -  SB-C::BLOCKS-EQUIVALENT-P
 863      1   0.0      3   0.0  10902  97.3        -  SB-C::LVAR-RESULT-TNS
 864      1   0.0      3   0.0  10903  97.3        -  MACROEXPAND-1
 865      1   0.0      3   0.0  10904  97.3        -  SB-X86-64-ASM::EMIT-QWORD
 866      1   0.0      3   0.0  10905  97.3        -  SB-C::INIT-GLOBAL-CONFLICT-KIND
 867      1   0.0      3   0.0  10906  97.3        -  SB-C::FIND-GLOBAL-FUN
 868      1   0.0      3   0.0  10907  97.4        -  SB-C::EMIT-MOVE-TEMPLATE
 869      1   0.0      3   0.0  10908  97.4        -  (FLET SB-C::BODY-FUN :IN SB-C::CONSTRAINT-PROPAGATE-IN-BLOCK)
 870      1   0.0      3   0.0  10909  97.4        -  SB-C::IR1-CONVERT-GO
 871      1   0.0      3   0.0  10910  97.4        -  SB-KERNEL:TYPE-DIFFERENCE
 872      1   0.0      3   0.0  10911  97.4        -  SB-C::MAP-BLOCK-NLXES
 873      1   0.0      3   0.0  10912  97.4        -  SB-C:PRIMITIVE-TYPE
 874      1   0.0      3   0.0  10913  97.4        -  (SB-C:DEFTRANSFORM SB-KERNEL:HAIRY-DATA-VECTOR-SET)
 875      1   0.0      3   0.0  10914  97.4        -  SB-KERNEL:FIND-CLASSOID
 876      1   0.0      3   0.0  10915  97.4        -  SB-X86-64-ASM::EMIT-MOD-REG-R/M-BYTE
 877      1   0.0      3   0.0  10916  97.4        -  SB-X86-64-ASM::SIZED-THING
 878      1   0.0      3   0.0  10917  97.4        -  CLRHASH
 879      1   0.0      3   0.0  10918  97.5        -  SB-C::OPTIONAL-DISPATCH-ENTRY-POINT-FUN
 880      1   0.0      3   0.0  10919  97.5        -  (FLET "CLEANUP-FUN-15" :IN SB-C::INTERVAL-ADD)
 881      1   0.0      3   0.0  10920  97.5        -  SB-KERNEL:%NEGATE
 882      1   0.0      2   0.0  10921  97.5        -  SB-C::CDF-ENCODE-LOCS
 883      1   0.0      2   0.0  10922  97.5        -  SB-IMPL::NEW-INSTANCE-HASH-CODE
 884      1   0.0      2   0.0  10923  97.5        -  SB-KERNEL:%LDB
 885      1   0.0      2   0.0  10924  97.5        -  (:SOURCE-TRANSFORM MAX)
 886      1   0.0      2   0.0  10925  97.5        -  QVM:FORCE-MEASUREMENT
 887      1   0.0      2   0.0  10926  97.5        -  QVM:ZERO-OUT-CLASSICAL-MEMORY
 888      1   0.0      2   0.0  10927  97.5        -  (LAMBDA (SB-PCL::|.P0.| SB-PCL::|.P1.| SB-PCL::|.P2.| SB-PCL::|.P3.| SB-PCL::|.P4.| SB-PCL::|.P5.|) :IN "/Users/cscott/.cache/common-lisp/sbcl-1.5.6.106-69e90d3fc-macosx-x64/Users/cscott/code/lisp/quilc/src/compilers/euler-compile.fasl")
 889      1   0.0      2   0.0  10928  97.5        -  SB-C::ASSURE-FUNCTIONAL-LIVE-P
 890      1   0.0      2   0.0  10929  97.6        -  SB-ASSEM:EMIT-LABEL
 891      1   0.0      2   0.0  10930  97.6        -  SPECIAL-OPERATOR-P
 892      1   0.0      2   0.0  10931  97.6        -  WRITE-CHAR
 893      1   0.0      2   0.0  10932  97.6        -  (LABELS SB-IMPL::S :IN SUBST)
 894      1   0.0      2   0.0  10933  97.6        -  SB-C::WARN-REPEATED-OPTIMIZE-QUALITIES
 895      1   0.0      2   0.0  10934  97.6        -  (SB-C:DEFTRANSFORM SB-KERNEL:%LDB)
 896      1   0.0      2   0.0  10935  97.6        -  SB-KERNEL::INTERSECTION-UNPARSE-TYPE-METHOD
 897      1   0.0      2   0.0  10936  97.6        -  SB-C::LET-VAR-INITIAL-VALUE
 898      1   0.0      2   0.0  10937  97.6        -  SB-C::KILL-IF-BRANCH-1
 899      1   0.0      2   0.0  10938  97.6        -  SB-C::MAYBE-ADD-EQL-VAR-VAR-CONSTRAINT
 900      1   0.0      2   0.0  10939  97.6        -  SB-C::INIT-XEP-ENVIRONMENT
 901      1   0.0      2   0.0  10940  97.7        -  SB-C::CONSTRAIN-INTEGER-TYPE
 902      1   0.0      2   0.0  10941  97.7        -  (FLET SB-IMPL::F :IN MAP-INTO)
 903      1   0.0      2   0.0  10942  97.7        -  SB-C::USE-GOOD-FOR-DX-P
 904      1   0.0      2   0.0  10943  97.7        -  SB-LOOP::LOOP-COLLECT-PREPOSITIONAL-PHRASES
 905      1   0.0      2   0.0  10944  97.7        -  (SB-C:DEFTRANSFORM SB-KERNEL:%DATA-VECTOR-AND-INDEX)
 906      1   0.0      2   0.0  10945  97.7        -  SB-C:MAKE-LOAD-TIME-CONSTANT-TN
 907      1   0.0      2   0.0  10946  97.7        -  SB-LOOP::GEN-LOOP-BODY
 908      1   0.0      2   0.0  10947  97.7        -  SB-LOOP::LOOP-CONSTANT-FOLD-IF-POSSIBLE
 909      1   0.0      2   0.0  10948  97.7        -  SB-IMPL::%WITH-STANDARD-IO-SYNTAX
 910      1   0.0      2   0.0  10949  97.7        -  (FLET SB-REGALLOC::FROB-SLOT :IN SB-REGALLOC::%CALL-WITH-TARGET-TNS)
 911      1   0.0      2   0.0  10950  97.7        -  SB-KERNEL::%MAKE-FUN-TYPE
 912      1   0.0      2   0.0  10951  97.8        -  SB-LOOP::LOOP-MAKE-VAR
 913      1   0.0      2   0.0  10952  97.8        -  (SB-C::VOP SB-C:MOVE)
 914      1   0.0      2   0.0  10953  97.8        -  (SB-C::VOP SB-VM::DATA-VECTOR-REF-WITH-OFFSET/SIMPLE-ARRAY-UNSIGNED-BYTE-2)
 915      1   0.0      2   0.0  10954  97.8        -  SB-C::MAKE-TEMPLATE-RESULT-TNS
 916      1   0.0      2   0.0  10955  97.8        -  GET-OUTPUT-STREAM-STRING
 917      1   0.0      2   0.0  10956  97.8        -  SB-C:MAKE-REPRESENTATION-TN
 918      1   0.0      2   0.0  10957  97.8        -  CL-QUIL.CLIFFORD::ROW
 919      1   0.0      2   0.0  10958  97.8        -  (FLET SB-IMPL::F :IN SB-IMPL::VECTOR-MAP-INTO/SIMPLE-BIT-VECTOR)
 920      1   0.0      2   0.0  10959  97.8        -  (SB-C::VOP SB-VM::MOVE-FROM-WORD/FIXNUM)
 921      1   0.0      2   0.0  10960  97.8        -  SB-KERNEL:FIND-CLASSOID-CELL
 922      1   0.0      2   0.0  10961  97.8        -  SB-VM::EXTEND-VECTOR
 923      1   0.0      2   0.0  10962  97.8        -  SB-C::SIMPLE-ARRAY-STORAGE-VECTOR-TYPE
 924      1   0.0      2   0.0  10963  97.9        -  SB-C::FIND-BLOCKS-FROM-HERE
 925      1   0.0      2   0.0  10964  97.9        -  SB-ASSEM::%EMIT-SKIP
 926      1   0.0      2   0.0  10965  97.9        -  SB-C::PRINCIPAL-LVAR-REF
 927      1   0.0      1   0.0  10966  97.9        -  "foreign function tiny_malloc_from_free_list"
 928      1   0.0      1   0.0  10967  97.9        -  (SB-PCL::FAST-METHOD CL-QUIL:GATE-DIMENSION (CL-QUIL:SIMPLE-GATE))
 929      1   0.0      1   0.0  10968  97.9        -  (SB-PCL::FAST-METHOD SB-MOP:CLASS-SLOTS :BEFORE (SB-PCL::SLOT-CLASS))
 930      1   0.0      1   0.0  10969  97.9        -  SB-BIGNUM:BIGNUM-ASHIFT-LEFT-FIXNUM
 931      1   0.0      1   0.0  10970  97.9        -  QVM::ASSERT-IN-BOUNDS
 932      1   0.0      1   0.0  10971  97.9        -  SB-KERNEL:CLASSOID-CELL-TYPEP
 933      1   0.0      1   0.0  10972  97.9        -  QVM::MEMORY-VIEW-CLASSICAL-MEMORY
 934      1   0.0      1   0.0  10973  97.9        -  (SB-PCL::FAST-METHOD CL-QUIL:GATE-APPLICATION-GATE :AROUND (CL-QUIL:GATE-APPLICATION))
 935      1   0.0      1   0.0  10974  98.0        -  (SB-PCL::EMF SHARED-INITIALIZE)
 936      1   0.0      1   0.0  10975  98.0        -  SB-IMPL::LIST-REVERSE
 937      1   0.0      1   0.0  10976  98.0        -  (LAMBDA (QVM::MEM QVM::I) :IN QVM::ALLOCATE-MEMORY-FOR-MODEL)
 938      1   0.0      1   0.0  10977  98.0        -  (LAMBDA (SB-PCL::.ARG0. SB-PCL::.ARG1. SB-PCL::.ARG2. SB-INT:&MORE SB-PCL::.MORE-CONTEXT. SB-PCL::.MORE-COUNT.))
 939      1   0.0      1   0.0  10978  98.0        -  FIND-CLASS
 940      1   0.0      1   0.0  10979  98.0        -  (SB-PCL::FAST-METHOD QVM::CLASSICAL-MEMORIES (QVM:CLASSICAL-MEMORY-MIXIN))
 941      1   0.0      1   0.0  10980  98.0        -  (FLET "CLEANUP-FUN-41" :IN SB-THREAD::CALL-WITH-RECURSIVE-LOCK)
 942      1   0.0      1   0.0  10981  98.0        -  (SETF QVM:MEMORY-OCTET-REF)
 943      1   0.0      1   0.0  10982  98.0        -  (FLET SB-THREAD::WITH-RECURSIVE-LOCK-THUNK :IN SB-PCL::INSTALL-OPTIMIZED-CONSTRUCTOR)
 944      1   0.0      1   0.0  10983  98.0        -  "foreign function mach_msg_trap"
 945      1   0.0      1   0.0  10984  98.0        -  "foreign function __syscall"
 946      1   0.0      1   0.0  10985  98.1        -  SB-KERNEL:ALLOCATE-CONDITION
 947      1   0.0      1   0.0  10986  98.1        -  SB-C::LOGIOR-DERIVE-TYPE-AUX
 948      1   0.0      1   0.0  10987  98.1        -  LIST
 949      1   0.0      1   0.0  10988  98.1        -  SB-PCL::TYPES-FROM-ARGS
 950      1   0.0      1   0.0  10989  98.1        -  QVM::GENERATE-INNER-MATRIX-MULTIPLY-CODE
 951      1   0.0      1   0.0  10990  98.1        -  SB-C::FIND-ORIGINAL-SOURCE
 952      1   0.0      1   0.0  10991  98.1        -  INTEGER-LENGTH
 953      1   0.0      1   0.0  10992  98.1        -  SB-C::DEBUG-SOURCE-FOR-INFO
 954      1   0.0      1   0.0  10993  98.1        -  (SB-C::VOP SB-VM::FAST-IF-<-C/FIXNUM)
 955      1   0.0      1   0.0  10994  98.1        -  LOGCOUNT
 956      1   0.0      1   0.0  10995  98.1        -  "foreign function __commpage_gettimeofday_internal"
 957      1   0.0      1   0.0  10996  98.2        -  SB-C::MASK-SIGNED-FIELD
 958      1   0.0      1   0.0  10997  98.2        -  SB-C::LOGIOR-OPTIMIZER-OPTIMIZER
 959      1   0.0      1   0.0  10998  98.2        -  SB-C::MAKE-LVAR-MODIFIED-ANNOTATION
 960      1   0.0      1   0.0  10999  98.2        -  SB-C::EXTRACT-FUN-ARGS
 961      1   0.0      1   0.0  11000  98.2        -  SB-C::SC-ALLOWED-BY-PRIMITIVE-TYPE
 962      1   0.0      1   0.0  11001  98.2        -  SB-X86-64-ASM::GPR-P
 963      1   0.0      1   0.0  11002  98.2        -  SB-C:SB-OR-LOSE
 964      1   0.0      1   0.0  11003  98.2        -  SB-KERNEL:%FIND-POSITION
 965      1   0.0      1   0.0  11004  98.2        -  SB-C::ENSURE-SOURCE-FUN-FORM
 966      1   0.0      1   0.0  11005  98.2        -  (LAMBDA (CHAR) :IN CL-PPCRE::CONVERT-CHAR-CLASS-TO-TEST-FUNCTION)
 967      1   0.0      1   0.0  11006  98.2        -  SB-C::CHECK-DS-LIST/&REST
 968      1   0.0      1   0.0  11007  98.3        -  SB-C::IR1-TRANSLATE-LOCALLY
 969      1   0.0      1   0.0  11008  98.3        -  SB-C::VOP-INFO-RESULT-COSTS
 970      1   0.0      1   0.0  11009  98.3        -  (SB-C::VOP SB-VM::DATA-VECTOR-REF-WITH-OFFSET/SIMPLE-ARRAY-COMPLEX-DOUBLE-FLOAT)
 971      1   0.0      1   0.0  11010  98.3        -  SB-X86-64-ASM::GET-FPR
 972      1   0.0      1   0.0  11011  98.3        -  SB-BIGNUM:BIGNUM-ASHIFT-RIGHT
 973      1   0.0      1   0.0  11012  98.3        -  (LAMBDA NIL :IN SB-C::PROCESS-DECLS)
 974      1   0.0      1   0.0  11013  98.3        -  SB-C::CDF-DECODE-LOCS
 975      1   0.0      1   0.0  11014  98.3        -  (FLET SB-X86-64-ASM::ENCODING-BIT3-P :IN SB-X86-64-ASM::EMIT-REX-IF-NEEDED)
 976      1   0.0      1   0.0  11015  98.3        -  SB-C::LOGIOR-DERIVE-TYPE-OPTIMIZER
 977      1   0.0      1   0.0  11016  98.3        -  STABLE-SORT
 978      1   0.0      1   0.0  11017  98.3        -  (LAMBDA (SB-C::CONSTRAINT) :IN SB-C::ADD-EQL-VAR-VAR-CONSTRAINT)
 979      1   0.0      1   0.0  11018  98.3        -  SB-KERNEL::ARRAY-TYPES-INTERSECT
 980      1   0.0      1   0.0  11019  98.4        -  "MATRIX-P"
 981      1   0.0      1   0.0  11020  98.4        -  SB-X86-64-ASM::UNPCKLPD
 982      1   0.0      1   0.0  11021  98.4        -  (LAMBDA (#:WAVEFUNCTION64292))
 983      1   0.0      1   0.0  11022  98.4        -  SB-C::LEXENV-CONTAINS-LAMBDA
 984      1   0.0      1   0.0  11023  98.4        -  (LAMBDA (CL-PPCRE::START-POS) :IN CL-PPCRE::CREATE-MATCHER-AUX)
 985      1   0.0      1   0.0  11024  98.4        -  ELT
 986      1   0.0      1   0.0  11025  98.4        -  SB-KERNEL:UB8-BASH-COPY
 987      1   0.0      1   0.0  11026  98.4        -  (LAMBDA (#:WAVEFUNCTION64449))
 988      1   0.0      1   0.0  11027  98.4        -  (LAMBDA (#:WAVEFUNCTION64469))
 989      1   0.0      1   0.0  11028  98.4        -  SB-X86-64-ASM::EMIT-REGULAR-SSE-INST
 990      1   0.0      1   0.0  11029  98.4        -  (LAMBDA (#:WAVEFUNCTION64508))
 991      1   0.0      1   0.0  11030  98.5        -  SB-X86-64-ASM::EMIT-SIB-BYTE
 992      1   0.0      1   0.0  11031  98.5        -  VALUES
 993      1   0.0      1   0.0  11032  98.5        -  SB-C::HAIRY-DATA-VECTOR-SET-DERIVE-TYPE-OPTIMIZER
 994      1   0.0      1   0.0  11033  98.5        -  (LAMBDA (#:WAVEFUNCTION64712))
 995      1   0.0      1   0.0  11034  98.5        -  (LAMBDA (#:WAVEFUNCTION64763))
 996      1   0.0      1   0.0  11035  98.5        -  SB-C::MULTI-COMPARE
 997      1   0.0      1   0.0  11036  98.5        -  SB-PRETTY::MAKE-NEWLINE
 998      1   0.0      1   0.0  11037  98.5        -  SB-C::PARSE-TAGBODY
 999      1   0.0      1   0.0  11038  98.5        -  SB-ASSEM::MAKE-ALIGNMENT
1000      1   0.0      1   0.0  11039  98.5        -  SB-C::%%POLICY-QUALITY
1001      1   0.0      1   0.0  11040  98.5        -  (LAMBDA (#:WAVEFUNCTION64984))
1002      1   0.0      1   0.0  11041  98.6        -  (LAMBDA (#:WAVEFUNCTION65032))
1003      1   0.0      1   0.0  11042  98.6        -  SB-X86-64-ASM::XOR
1004      1   0.0      1   0.0  11043  98.6        -  (FLET SB-C::BOUND :IN SB-C::CONSTRAIN-INTEGER-TYPE)
1005      1   0.0      1   0.0  11044  98.6        -  (LAMBDA (#:WAVEFUNCTION65121))
1006      1   0.0      1   0.0  11045  98.6        -  (SB-C:DEFTRANSFORM SB-KERNEL:%CHECK-BOUND)
1007      1   0.0      1   0.0  11046  98.6        -  (SB-C::VOP SB-VM::FAST-ASH-C/UNSIGNED=>UNSIGNED)
1008      1   0.0      1   0.0  11047  98.6        -  (SB-PCL::FAST-METHOD CL-QUIL:GATE-DIMENSION (CL-QUIL:PERMUTATION-GATE))
1009      1   0.0      1   0.0  11048  98.6        -  SB-C::NOTE-SOURCE-PATH
1010      1   0.0      1   0.0  11049  98.6        -  (LAMBDA (#:WAVEFUNCTION65379))
1011      1   0.0      1   0.0  11050  98.6        -  (LABELS SB-C::RECURSE :IN SB-C::DX-COMBINATION-P)
1012      1   0.0      1   0.0  11051  98.6        -  SB-C::DATA-VECTOR-SET-WITH-OFFSET-DERIVE-TYPE-OPTIMIZER
1013      1   0.0      1   0.0  11052  98.7        -  SB-C::CONSET-EMPTY
1014      1   0.0      1   0.0  11053  98.7        -  (FLET SB-X86-64-ASM::SPL/BPL/SIL/DIL-P :IN SB-X86-64-ASM::EMIT-REX-IF-NEEDED)
1015      1   0.0      1   0.0  11054  98.7        -  SB-PCL::PV-WRAPPERS-FROM-ALL-ARGS
1016      1   0.0      1   0.0  11055  98.7        -  SB-PRETTY::MAYBE-OUTPUT
1017      1   0.0      1   0.0  11056  98.7        -  (SB-C:DEFTRANSFORM AREF)
1018      1   0.0      1   0.0  11057  98.7        -  (:SOURCE-TRANSFORM <)
1019      1   0.0      1   0.0  11058  98.7        -  (FLET SB-IMPL::ZIP :IN SB-IMPL::EXPAND-RMW-MACRO)
1020      1   0.0      1   0.0  11059  98.7        -  SET-DIFFERENCE
1021      1   0.0      1   0.0  11060  98.7        -  SB-VM::SLOW-HAIRY-DATA-VECTOR-REF/CHECK-BOUNDS
1022      1   0.0      1   0.0  11061  98.7        -  (LABELS SB-C::RECURSE :IN SB-C::DS-LAMBDA-LIST-MATCH-P)
1023      1   0.0      1   0.0  11062  98.7        -  SB-C::CONSTANT-REFERENCE-P
1024      1   0.0      1   0.0  11063  98.8        -  SB-X86-64-ASM::PLAUSIBLE-SIGNED-IMM32-OPERAND-P
1025      1   0.0      1   0.0  11064  98.8        -  SB-KERNEL:VALUES-TYPES
1026      1   0.0      1   0.0  11065  98.8        -  SB-C::IMMEDIATELY-USED-P
1027      1   0.0      1   0.0  11066  98.8        -  EQUALP
1028      1   0.0      1   0.0  11067  98.8        -  SB-KERNEL::NUMBER-COMPLEX-SUBTYPEP-ARG1
1029      1   0.0      1   0.0  11068  98.8        -  SB-C::UPGRADED-ELEMENT-TYPE-SPECIFIER
1030      1   0.0      1   0.0  11069  98.8        -  (FLET CL-QUIL.CLIFFORD::ELIM-GENERATOR :IN CL-QUIL.CLIFFORD::PUT-TABLEAU-INTO-ROW-ECHELON-FORM)
1031      1   0.0      1   0.0  11070  98.8        -  (LABELS SB-C::CORE-COALESCE-P :IN SB-C::FIND-CONSTANT)
1032      1   0.0      1   0.0  11071  98.8        -  SB-X86-64-ASM::GET-GPR
1033      1   0.0      1   0.0  11072  98.8        -  (SB-IMPL::TYPE-EXPANDER SB-INT:SFUNCTION)
1034      1   0.0      1   0.0  11073  98.8        -  (SB-C:DEFTRANSFORM *)
1035      1   0.0      1   0.0  11074  98.8        -  (SB-PCL::FAST-METHOD COMPATIBLE-TENSORS (TENSOR/COMPLEX-DOUBLE-FLOAT))
1036      1   0.0      1   0.0  11075  98.9        -  (FLET SB-KERNEL::TRY-CACHE :IN SB-KERNEL:CTYPE-OF)
1037      1   0.0      1   0.0  11076  98.9        -  (LABELS SB-IMPL::%REMHASH/EQ :IN SB-IMPL::GET-REMHASH-DEFINITIONS)
1038      1   0.0      1   0.0  11077  98.9        -  (FLET SB-KERNEL::%%MAKE-COMPLEX :IN COMPLEX)
1039      1   0.0      1   0.0  11078  98.9        -  (FLET SB-REGALLOC::REGISTER-TN :IN SB-REGALLOC:PACK)
1040      1   0.0      1   0.0  11079  98.9        -  (FLET CALL-NEXT-METHOD :IN "/Users/cscott/code/lisp/qvm/src/transition.lisp")
1041      1   0.0      1   0.0  11080  98.9        -  (LABELS SB-C::MAYBE-ARRAY-TYPE-DIMENSIONS :IN SB-C::ARRAY-TYPE-DIMENSIONS-OR-GIVE-UP)
1042      1   0.0      1   0.0  11081  98.9        -  (FLET SB-C::DO-1-USE :IN SB-C::UPDATE-LVAR-DEPENDENCIES)
1043      1   0.0      1   0.0  11082  98.9        -  SB-C::SC-MOVE-ARG-VOPS
1044      1   0.0      1   0.0  11083  98.9        -  SB-REGALLOC:TARGET-IF-DESIRABLE
1045      1   0.0      1   0.0  11084  98.9        -  MISMATCH
1046      1   0.0      1   0.0  11085  98.9        -  SB-C::--DERIVE-TYPE-OPTIMIZER
1047      1   0.0      1   0.0  11086  99.0        -  SB-C::SETF-AREF-DERIVE-TYPE-OPTIMIZER
1048      1   0.0      1   0.0  11087  99.0        -  SIGNUM
1049      1   0.0      1   0.0  11088  99.0        -  SB-INT:FIND-FDEFN
1050      1   0.0      1   0.0  11089  99.0        -  SB-VM::%INTEGER-VECTOR-WIDETAG-AND-N-BITS-SHIFT
1051      1   0.0      1   0.0  11090  99.0        -  (LAMBDA (#:NODE) :IN "SYS:SRC;COMPILER;FLOAT-TRAN.LISP")
1052      1   0.0      1   0.0  11091  99.0        -  (SB-C:DEFTRANSFORM COMMON-LISP:+)
1053      1   0.0      1   0.0  11092  99.0        -  SB-C::LIST-DERIVE-TYPE-OPTIMIZER
1054      1   0.0      1   0.0  11093  99.0        -  (SB-C:DEFTRANSFORM SB-KERNEL:HAIRY-DATA-VECTOR-REF)
1055      1   0.0      1   0.0  11094  99.0        -  SB-THREAD:MAKE-MUTEX
1056      1   0.0      1   0.0  11095  99.0        -  SB-C::VALUES-DERIVE-TYPE-OPTIMIZER
1057      1   0.0      1   0.0  11096  99.0        -  (FLET "BOD7" :IN SB-REGALLOC::INIT-LIVE-TNS)
1058      1   0.0      1   0.0  11097  99.1        -  SB-KERNEL::DELEGATE-COMPLEX-INTERSECTION2
1059      1   0.0      1   0.0  11098  99.1        -  (SB-VM::OPTIMIZED-DATA-VECTOR-REF BIT)
1060      1   0.0      1   0.0  11099  99.1        -  SB-C:MAKE-WIRED-TN
1061      1   0.0      1   0.0  11100  99.1        -  SB-REGALLOC::ORIGINAL-TN
1062      1   0.0      1   0.0  11101  99.1        -  (SB-C::VOP SB-C:XEP-ALLOCATE-FRAME)
1063      1   0.0      1   0.0  11102  99.1        -  (SB-VM::OPTIMIZED-DATA-VECTOR-SET T)
1064      1   0.0      1   0.0  11103  99.1        -  SB-C::NOTE-LOCAL-FUNCTIONAL
1065      1   0.0      1   0.0  11104  99.1        -  SB-C::INTERVAL-BOUNDED-P
1066      1   0.0      1   0.0  11105  99.1        -  SB-C::MAY-DELETE-CAST
1067      1   0.0      1   0.0  11106  99.1        -  SB-C::GIVE-UP-IR1-TRANSFORM
1068      1   0.0      1   0.0  11107  99.1        -  (LABELS SB-C::DERIVER :IN SB-C::TWO-ARG-DERIVE-TYPE)
1069      1   0.0      1   0.0  11108  99.2        -  SB-INT:PROMISE-READY-P
1070      1   0.0      1   0.0  11109  99.2        -  (SB-C:DEFTRANSFORM SB-C::MASK-SIGNED-FIELD)
1071      1   0.0      1   0.0  11110  99.2        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;IR1OPT.LISP")
1072      1   0.0      1   0.0  11111  99.2        -  COPY-SYMBOL
1073      1   0.0      1   0.0  11112  99.2        -  (:SOURCE-TRANSFORM SB-KERNEL:DATA-VECTOR-SET)
1074      1   0.0      1   0.0  11113  99.2        -  (LABELS SB-C::SET-SC :IN SB-C::SELECT-REPRESENTATIONS)
1075      1   0.0      1   0.0  11114  99.2        -  SB-C::FUN-LOCALLY-DEFINED-P
1076      1   0.0      1   0.0  11115  99.2        -  SB-C::MAKE-RETURN-INFO
1077      1   0.0      1   0.0  11116  99.2        -  SB-KERNEL::PARSE-<FUNCTION>
1078      1   0.0      1   0.0  11117  99.2        -  SB-REGALLOC::CLEAN-UP-PACK-STRUCTURES
1079      1   0.0      1   0.0  11118  99.2        -  CDR
1080      1   0.0      1   0.0  11119  99.3        -  SB-C::LOOP-ANALYZE
1081      1   0.0      1   0.0  11120  99.3        -  FUNCALL
1082      1   0.0      1   0.0  11121  99.3        -  SB-C::LEAF-DEBUG-NAME
1083      1   0.0      1   0.0  11122  99.3        -  SB-C::MAKE-INTERVAL
1084      1   0.0      1   0.0  11123  99.3        -  CONS
1085      1   0.0      1   0.0  11124  99.3        -  (SB-VM::OPTIMIZED-DATA-VECTOR-REF BASE-CHAR)
1086      1   0.0      1   0.0  11125  99.3        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;LOCALL.LISP")
1087      1   0.0      1   0.0  11126  99.3        -  SB-ASSEM::EMIT-ANNOTATION
1088      1   0.0      1   0.0  11127  99.3        -  (LABELS SB-C::SCAVENGE-POSSIBLY-DELETED-LAMBDA :IN SB-C::DFO-SCAVENGE-DEPENDENCY-GRAPH)
1089      1   0.0      1   0.0  11128  99.3        -  GETF
1090      1   0.0      1   0.0  11129  99.3        -  SB-C::+-DERIVE-TYPE-OPTIMIZER
1091      1   0.0      1   0.0  11130  99.3        -  SB-C::NOTE-FAILED-OPTIMIZATION
